frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
16,304,304,272,264,256,328,336,320,288,288,288,320,312,312,160,200,216,248,280,216,256,272,288,352,416,288,352,424
17,304,304,272,264,256,328,336,320,288,288,288,312,312,312,160,200,216,256,288,216,256,280,288,352,416,296,352,416
18,296,296,272,264,256,328,328,320,288,288,288,312,312,312,160,200,216,256,288,216,256,288,296,360,416,296,352,424
19,296,296,272,264,256,320,328,328,280,288,288,312,312,312,160,200,216,256,296,216,256,296,296,360,416,296,352,424
20,296,296,264,264,264,320,328,328,280,288,288,312,312,312,160,200,216,256,296,216,256,296,296,360,416,296,352,416
21,296,296,264,264,264,320,328,336,280,280,288,312,312,312,160,200,216,264,296,216,256,296,296,352,416,296,352,416
22,288,296,264,264,272,320,328,344,288,288,288,312,312,312,160,200,216,264,296,216,256,288,296,360,416,296,352,416
23,288,296,264,264,272,320,328,344,280,288,288,312,304,312,152,200,216,256,288,216,256,288,296,360,416,296,352,408
24,296,296,264,264,272,320,328,344,280,288,288,312,304,312,152,200,216,256,280,216,248,280,296,352,416,296,352,408
25,296,296,264,264,272,320,328,344,280,288,288,312,304,312,152,200,216,256,288,216,256,288,296,352,416,296,352,416
26,296,296,264,264,272,320,328,336,288,288,288,312,312,304,152,200,216,256,288,216,256,288,296,360,424,296,360,424
27,296,296,264,264,272,320,328,336,288,288,288,312,312,312,152,200,216,256,288,216,256,288,296,360,424,296,360,424
28,296,296,272,264,264,320,328,336,288,288,288,312,312,312,160,200,216,264,296,216,256,296,296,360,416,296,360,416
29,296,296,272,264,264,328,328,336,288,288,288,312,312,312,152,200,216,256,296,216,256,296,296,360,416,296,360,416
30,296,304,272,264,264,328,336,328,288,288,288,312,312,312,152,200,216,256,296,216,256,296,296,360,416,296,352,424
31,304,304,272,264,264,328,336,328,288,288,288,312,312,312,160,200,216,256,296,216,256,288,296,360,416,296,352,424
32,304,304,272,272,264,328,336,328,288,288,288,312,320,312,160,200,216,256,288,216,256,288,296,360,408,296,352,416
33,304,304,272,272,264,328,336,328,288,288,288,320,320,312,160,200,216,256,288,216,256,288,296,360,416,296,352,424
34,304,304,272,272,264,328,336,328,288,288,288,312,320,312,160,200,216,256,288,216,256,288,296,360,416,296,352,416
35,304,304,272,272,264,328,336,328,288,288,288,312,320,312,160,200,216,256,288,216,256,296,296,360,424,296,360,424
36,296,304,272,272,272,328,336,336,288,288,288,312,312,312,160,200,216,256,296,216,264,296,296,360,424,296,360,424
37,296,304,272,264,264,328,336,336,288,288,288,312,312,312,160,200,216,256,296,216,264,304,296,360,424,296,360,424
38,296,296,272,264,264,328,336,336,288,288,288,312,312,312,160,200,216,256,296,216,256,296,296,360,424,296,360,424
39,296,296,272,264,264,328,336,336,288,288,296,312,312,312,160,200,216,256,296,216,256,296,296,360,424,296,352,424
40,296,296,272,264,256,320,328,336,280,288,288,312,312,312,152,200,216,256,296,216,256,288,296,360,424,296,352,424
41,296,296,272,256,256,320,328,336,280,288,288,312,312,312,152,200,216,256,296,216,256,288,296,360,424,296,352,424
42,296,296,264,256,256,320,328,336,280,288,288,312,312,312,160,200,216,256,296,216,256,288,296,352,424,296,352,416
43,296,296,264,256,256,320,328,336,280,288,288,312,312,312,152,200,216,256,296,216,256,288,296,360,416,296,352,416
44,296,296,264,256,256,320,328,328,280,288,288,312,312,312,152,200,216,256,296,216,256,296,296,352,416,296,352,416
45,296,296,264,256,264,320,328,328,280,288,288,312,312,312,152,200,216,256,296,216,256,296,296,360,424,296,352,416
46,296,296,272,264,264,320,328,336,288,288,288,312,312,312,160,200,216,256,296,216,256,296,296,360,424,296,360,424
47,296,296,272,264,264,320,336,336,280,288,288,312,312,312,152,200,216,256,296,216,256,296,296,360,424,296,352,424
48,296,296,272,264,264,328,336,336,280,288,288,312,312,312,152,200,216,256,296,216,256,296,296,360,424,296,352,416
49,296,296,272,264,264,328,336,336,280,288,288,312,312,312,160,200,216,256,296,216,256,296,296,360,424,296,352,424
50,296,296,272,264,264,328,336,336,288,288,288,312,312,312,160,200,216,256,296,216,256,296,296,360,424,296,352,424
51,296,296,272,264,264,328,328,336,288,288,288,312,312,312,160,200,216,256,296,216,256,296,296,360,424,296,352,424
52,296,296,272,264,264,328,328,336,288,288,288,312,312,312,160,200,216,256,296,216,256,296,296,352,424,296,352,424
53,304,296,272,264,264,328,328,336,288,288,288,312,312,312,160,200,216,256,296,216,256,296,296,360,424,296,360,424
54,304,296,272,264,264,328,328,336,288,288,288,312,312,312,152,200,216,256,296,216,256,296,296,360,424,296,360,424
55,304,296,272,264,264,328,336,336,288,288,288,312,312,312,152,200,216,256,296,216,256,296,296,360,424,296,352,424
56,304,296,272,264,264,328,336,336,288,288,288,312,312,312,160,200,216,256,296,216,256,296,296,360,424,296,352,424
