frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
30,1.0,1.0,0,0.6666666666666666,0.2222222222222222,1.0,1.0,0.75,0,0,1.0,0.0,0,1.0,0.0,0,0,0.8,0.9090909090909091,1.0,0.6666666666666666,0.8181818181818182,0.5,0,1.0,0.5,0,1.0
31,1.0,1.0,0,0.3333333333333333,0.1111111111111111,1.0,1.0,0.875,0,0,1.0,1.0,0,1.0,0.0,0,0,0.8,1.0,1.0,0.8333333333333334,0.9090909090909091,0.5,0,1.0,0.5,0,1.0
32,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0.0,0.0,0,0,0.8,1.0,1.0,0.8333333333333334,1.0,0.5,0,0.5,0.5,0,1.0
33,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,0,0,1.0,0.0,0,1.0,0.0,0,0,0.8,1.0,1.0,0.8333333333333334,1.0,0.5,0,1.0,0.5,0,1.0
34,1.0,1.0,0,0.0,0.1111111111111111,1.0,1.0,0.875,0,0,1.0,0.0,0,0.0,0.0,0,0,0.8,1.0,1.0,0.8333333333333334,1.0,0.5,0,0.5,0.5,0,1.0
35,1.0,1.0,0,0.3333333333333333,0.1111111111111111,1.0,1.0,0.75,0,0,1.0,0.0,0,1.0,0.0,0,0,0.8,1.0,1.0,0.8333333333333334,1.0,0.5,0,0.5,0.5,0,1.0
36,1.0,1.0,0,0.3333333333333333,0.2222222222222222,1.0,1.0,0.75,0,0,1.0,1.0,0,1.0,0.0,0,0,0.8,1.0,1.0,0.8333333333333334,1.0,0.5,0,0.5,0.5,0,0.5
37,1.0,1.0,0,0.3333333333333333,0.2222222222222222,1.0,1.0,0.75,0,0,1.0,1.0,0,1.0,0.0,0,0,0.8,1.0,1.0,0.8333333333333334,1.0,0.5,0,1.0,0.5,0,1.0
38,1.0,1.0,0,0.3333333333333333,0.2222222222222222,1.0,1.0,0.75,0,0,1.0,1.0,0,1.0,0.0,0,0,0.8,1.0,1.0,0.8333333333333334,1.0,0.5,0,0.5,0.5,0,0.5
39,1.0,1.0,0,0.3333333333333333,0.2222222222222222,1.0,1.0,0.75,0,0,1.0,1.0,0,1.0,0.0,0,0,0.8,1.0,1.0,0.8333333333333334,1.0,1.0,0,0.5,0.5,0,0.5
40,1.0,1.0,0,0.3333333333333333,0.2222222222222222,1.0,1.0,0.75,0,0,1.0,1.0,0,1.0,0.0,0,0,0.8,1.0,1.0,0.8333333333333334,1.0,1.0,0,0.5,1.0,0,0.5
41,1.0,1.0,0,0.6666666666666666,0.2222222222222222,1.0,1.0,0.75,0,0,1.0,1.0,0,1.0,0.0,0,0,0.8,1.0,1.0,0.8333333333333334,1.0,0.5,0,0.5,0.5,0,1.0
42,1.0,1.0,0,0.3333333333333333,0.2222222222222222,1.0,1.0,0.75,0,0,1.0,1.0,0,1.0,0.0,0,0,0.8,1.0,1.0,0.8333333333333334,1.0,1.0,0,0.5,1.0,0,1.0
43,1.0,1.0,0,0.3333333333333333,0.2222222222222222,1.0,1.0,0.75,0,0,1.0,1.0,0,1.0,0.0,0,0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0,0.5,1.0,0,0.5
44,1.0,1.0,0,0.3333333333333333,0.2222222222222222,1.0,1.0,0.75,0,0,1.0,1.0,0,1.0,0.0,0,0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0,0.5,1.0,0,1.0
