frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
12,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.14285714285714285,0.25,0.0,0.14285714285714285,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666
13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6666666666666666,0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.14285714285714285,0.25,0.0,0.14285714285714285,0.5,0.2,1.0,0.3333333333333333,0.2,1.0,0.3333333333333333
14,0.0,1.0,0.0,0.0,0.25,0,0.0,0.6666666666666666,0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.1,0.0,0.0,0.14285714285714285,0.25,0.0,0.14285714285714285,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
15,0.0,1.0,0.0,0.0,0.25,0,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.1,0.1,0.125,0.2857142857142857,0.25,0.1111111111111111,0.2857142857142857,0.5,0.2,1.0,0.0,0.2,1.0,0.3333333333333333
16,0.0,1.0,0.0,0.5,0.75,0,0.0,0.0,0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5714285714285714,0.75,0.4444444444444444,0.5714285714285714,0.6666666666666666,0.4,1.0,0.6666666666666666,0.4,1.0,0.3333333333333333
17,0.0,1.0,0.0,0.5,1.0,0,0.0,0.0,0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6,0.6,0.625,0.7142857142857143,0.75,0.5555555555555556,0.7142857142857143,0.6666666666666666,0.4,0.0,0.6666666666666666,0.6,1.0,0.3333333333333333
18,0.0,1.0,0.0,0.5,0.75,0,0.0,0.0,0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.8,0.8,0.75,0.7142857142857143,0.75,0.7777777777777778,0.7142857142857143,0.6666666666666666,0.6,1.0,0.6666666666666666,0.6,1.0,0.6666666666666666
19,0.0,1.0,0.0,0.5,1.0,0,0.0,0.0,0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.9,0.9,0.875,0.8571428571428571,1.0,0.8888888888888888,0.8571428571428571,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,1.0
20,0.0,1.0,0.0,0.5,1.0,0,1.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.9,1.0,1.0,1.0,0.8888888888888888,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0,1.0,0.0,0.3333333333333333
21,0.0,1.0,1.0,0.5,1.0,0,1.0,0.0,0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.9,1.0,1.0,1.0,0.8888888888888888,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0,1.0,1.0,1.0
22,0.0,1.0,1.0,0.5,1.0,0,1.0,0.0,0,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,1.0
23,1.0,1.0,1.0,0.5,0.75,0,0.0,0.0,0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.9,1.0,1.0,1.0,0.8888888888888888,1.0,0.8333333333333334,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333
24,1.0,1.0,1.0,0.5,0.75,0,0.0,0.0,0,0.0,0.0,1.0,0.6666666666666666,1.0,0.9,0.9,0.875,1.0,1.0,0.8888888888888888,1.0,0.8333333333333334,1.0,0.0,0.3333333333333333,1.0,0.0,1.0
25,1.0,1.0,1.0,0.5,0.5,0,0.0,0.0,0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,0.9,0.8,0.875,0.8571428571428571,1.0,0.7777777777777778,1.0,0.8333333333333334,1.0,1.0,0.0,1.0,1.0,0.3333333333333333
26,1.0,1.0,1.0,0.5,0.75,0,0.0,0.0,0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.9,0.8,0.875,1.0,1.0,0.7777777777777778,1.0,0.8333333333333334,1.0,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333
27,1.0,1.0,1.0,0.5,0.75,0,0.0,0.0,0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,0.8,0.8,0.875,0.8571428571428571,1.0,0.7777777777777778,1.0,0.8333333333333334,0.8,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333
28,1.0,1.0,1.0,1.0,0.75,0,0.0,0.0,0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,0.8,0.8,0.875,0.8571428571428571,1.0,0.7777777777777778,0.8571428571428571,0.8333333333333334,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333
29,1.0,1.0,1.0,1.0,0.75,0,0.0,0.3333333333333333,0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,0.8,0.8,0.875,0.8571428571428571,1.0,0.7777777777777778,0.8571428571428571,0.8333333333333334,1.0,1.0,0.0,1.0,1.0,0.6666666666666666
30,1.0,1.0,1.0,1.0,0.75,0,0.0,0.3333333333333333,0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,0.8,0.7,0.75,0.8571428571428571,1.0,0.7777777777777778,0.8571428571428571,0.8333333333333334,1.0,0.0,0.0,1.0,1.0,0.6666666666666666
31,1.0,1.0,1.0,1.0,0.75,0,0.0,0.0,0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.8,0.7,0.875,0.8571428571428571,1.0,0.7777777777777778,0.8571428571428571,1.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333
32,1.0,1.0,1.0,1.0,0.75,0,0.0,0.3333333333333333,0,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.8,0.7,0.875,0.8571428571428571,1.0,0.7777777777777778,1.0,0.8333333333333334,1.0,1.0,0.0,1.0,1.0,1.0
33,1.0,1.0,1.0,1.0,0.75,0,0.0,0.0,0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,0.8,0.7,0.875,0.8571428571428571,1.0,0.7777777777777778,1.0,0.8333333333333334,0.8,1.0,0.3333333333333333,1.0,1.0,0.0
34,1.0,1.0,1.0,1.0,0.75,0,0.0,0.0,0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.8,0.7,0.875,0.8571428571428571,1.0,0.7777777777777778,1.0,0.8333333333333334,1.0,0.0,1.0,1.0,1.0,0.6666666666666666
35,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.8,0.7,0.875,0.8571428571428571,1.0,0.7777777777777778,1.0,0.8333333333333334,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333
36,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,0.8,0.7,0.875,0.8571428571428571,1.0,0.7777777777777778,0.8571428571428571,0.8333333333333334,1.0,1.0,0.0,1.0,1.0,0.3333333333333333
37,1.0,1.0,1.0,1.0,0.75,0,0.0,0.0,0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.8,0.7,0.875,0.8571428571428571,1.0,0.7777777777777778,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.6666666666666666
38,1.0,1.0,1.0,1.0,0.75,0,0.0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.8,0.7,0.875,0.8571428571428571,1.0,0.7777777777777778,0.8571428571428571,0.8333333333333334,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333
39,1.0,1.0,1.0,1.0,0.75,0,0.0,0.0,0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.8,0.7,0.875,0.8571428571428571,1.0,0.7777777777777778,1.0,0.8333333333333334,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333
40,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.8,0.7,0.875,0.8571428571428571,1.0,0.7777777777777778,1.0,0.8333333333333334,0.8,1.0,1.0,0.8,1.0,0.6666666666666666
